Name,Name-PT,Type,Type-PT,Subtype,Subtype-PT,Group,Group-PT,Control,Control-PT,Rtg,lNum,lName,,Cost,Source,Source-PT,Prerequsites,Description,Description-PT,House Rules,OrgRef
Beauty Fades,A Beleza Desvanece,Discipline,Disciplina,Wanga,Wanga,Path of the Dry Nile / Binding Chango,,Setite,,3,1,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
Trust Withers,A Confiança Definha,Discipline,Disciplina,Wanga,Wanga,Path of the Dry Nile / Binding Chango,,Setite,,3,2,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
Love Dies,O Amor Morre,Discipline,Disciplina,Wanga,Wanga,Path of the Dry Nile / Binding Chango,,Setite,,3,3,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
HopeDisolves,A Esperança se Dissolve,Discipline,Disciplina,Wanga,Wanga,Path of the Dry Nile / Binding Chango,,Setite,,3,4,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Thrones Crumble,Tronos Ruem,Discipline,Disciplina,Wanga,Wanga,Path of the Dry Nile / Binding Chango,,Setite,,3,5,Advanced,,9,Blood Magic: Secrets of Thaumaturgy,,,,,,
Finding the Locus,Encontrando o Foco,Discipline,Disciplina,Wanga,Wanga,Path of Woe,,Setite,,-,1,Basic,,3,Tome of Secrets,,,,,,
Expurgate the Damned,Expurgar os Condenados,Discipline,Disciplina,Wanga,Wanga,Path of Woe,,Setite,,-,2,Basic,,3,Tome of Secrets,,,,,,
Blood Scourge,Flagelo de Sangue,Discipline,Disciplina,Wanga,Wanga,Path of Woe,,Setite,,-,3,Intermediate,,6,Tome of Secrets,,,,,,
Cursed Eucharist,Eucaristia Amaldiçoada,Discipline,Disciplina,Wanga,Wanga,Path of Woe,,Setite,,-,4,Intermediate,,6,Tome of Secrets,,,,,,
Purge the Apostate's Soul,Expurgar a Alma do Apóstata,Discipline,Disciplina,Wanga,Wanga,Path of Woe,,Setite,,-,5,Advanced,,9,Tome of Secrets,,,,,,
Insight,Intuição,Discipline,Disciplina,Wanga,Wanga,Sepulchre Path,,Setite,,2,1,Basic,,3,Laws of the Night: Revised,,,,,,
Summon Soul,Invocar Alma,Discipline,Disciplina,Wanga,Wanga,Sepulchre Path,,Setite,,2,2,Basic,,3,Laws of the Night: Revised,,,,,,
Compel Soul,Compelir a Alma,Discipline,Disciplina,Wanga,Wanga,Sepulchre Path,,Setite,,2,3,Intermediate,,6,Laws of the Night: Revised,,,,,,
Haunting,Assombração,Discipline,Disciplina,Wanga,Wanga,Sepulchre Path,,Setite,,2,4,Intermediate,,6,Laws of the Night: Revised,,,,,,
Torment,Tormento,Discipline,Disciplina,Wanga,Wanga,Sepulchre Path,,Setite,,2,5,Advanced,,9,Laws of the Night: Revised,,,,,,
Hermetic Sight,Visão Hermética,Discipline,Disciplina,Wanga,Wanga,Spirit Manipulation,,Setite,,2,1,Basic,,3,MET Camarilla Guide,,,,,,
Astral Cant,Cântico Astral,Discipline,Disciplina,Wanga,Wanga,Spirit Manipulation,,Setite,,2,2,Basic,,3,MET Camarilla Guide,,,,,,
Voice of Command,Voz de Comando,Discipline,Disciplina,Wanga,Wanga,Spirit Manipulation,,Setite,,2,3,Intermediate,,6,MET Camarilla Guide,,,,,,
Entrap Ephemera,Aprisionar Efêmera,Discipline,Disciplina,Wanga,Wanga,Spirit Manipulation,,Setite,,2,4,Intermediate,,6,MET Camarilla Guide,,,,,,
Duality,Dualidade,Discipline,Disciplina,Wanga,Wanga,Spirit Manipulation,,Setite,,2,5,Advanced,,9,MET Camarilla Guide,,,,,,
Chi Sight,Visão de Chi,Discipline,Disciplina,Wanga,Wanga,The Dragon Path,,Setite,,3,1,Basic,,3,Necromancy Packet,,,,,,
Spirit Call,Chamado do Espírito,Discipline,Disciplina,Wanga,Wanga,The Dragon Path,,Setite,,3,2,Basic,,3,Necromancy Packet,,,,,,
Chi Word,Palavra de Chi,Discipline,Disciplina,Wanga,Wanga,The Dragon Path,,Setite,,3,3,Intermediate,,6,Necromancy Packet,,,,,,
Dragon Bone Prison,Prisão de Osso de Dragão,Discipline,Disciplina,Wanga,Wanga,The Dragon Path,,Setite,,3,4,Intermediate,,6,Necromancy Packet,,,,,,
Chi Rift,Fenda de Chi,Discipline,Disciplina,Wanga,Wanga,The Dragon Path,,Setite,,3,5,Advanced,,9,Necromancy Packet,,,,,,
First Taste,Primeiro Gosto,Discipline,Disciplina,Wanga,Wanga,The Snake Inside / Zarabanda’s Malice,,Setite,,2,1,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
Cross-Addiction,Vício Cruzado,Discipline,Disciplina,Wanga,Wanga,The Snake Inside / Zarabanda’s Malice,,Setite,,2,2,Basic,,3,Blood Magic: Secrets of Thaumaturgy,,,,,,
The Jones,O Vício,Discipline,Disciplina,Wanga,Wanga,The Snake Inside / Zarabanda’s Malice,,Setite,,2,3,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Fatal Compulsion,Compulsão Fatal,Discipline,Disciplina,Wanga,Wanga,The Snake Inside / Zarabanda’s Malice,,Setite,,2,4,Intermediate,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Temperance,Temperança,Discipline,Disciplina,Wanga,Wanga,The Snake Inside / Zarabanda’s Malice,,Setite,,2,5,Advanced,,9,Blood Magic: Secrets of Thaumaturgy,,,,,,
Entropy's Grasp,Aperto da Entropia,Discipline,Disciplina,Wanga,Wanga,Veil Path,,Setite,,3,1,Basic,,3,Necromancy Packet,,,,,,
Piercing the Veil,Perfurando o Véu,Discipline,Disciplina,Wanga,Wanga,Veil Path,,Setite,,3,2,Basic,,3,Necromancy Packet,,,,,,
Burial Shroud,Mortalha,Discipline,Disciplina,Wanga,Wanga,Veil Path,,Setite,,3,3,Intermediate,,6,Necromancy Packet,,,,,,
Persephone's Portal,Portal de Perséfone,Discipline,Disciplina,Wanga,Wanga,Veil Path,,Setite,,3,4,Intermediate,,6,Necromancy Packet,,,,,,
Embodiment of Death,Personificação da Morte,Discipline,Disciplina,Wanga,Wanga,Veil Path,,Setite,,3,5,Advanced,,9,Necromancy Packet,,,,,,
Eyes of the Dead,Olhos dos Mortos,Discipline,Disciplina,Wanga,Wanga,Vitreous Path,,Setite,,?,1,Basic,,3,MET Storyteller's Guide,,,,,,
Hour of Death,Hora da Morte,Discipline,Disciplina,Wanga,Wanga,Vitreous Path,,Setite,,?,2,Basic,,3,MET Storyteller's Guide,,,,,,
Soul Judgement,Julgamento da Alma,Discipline,Disciplina,Wanga,Wanga,Vitreous Path,,Setite,,?,3,Intermediate,,6,MET Storyteller's Guide,,,,,,
Breath of Thanatos,Sopro de Tânatos,Discipline,Disciplina,Wanga,Wanga,Vitreous Path,,Setite,,?,4,Intermediate,,6,MET Storyteller's Guide,,,,,,
Soul Feasting,Banquete de Almas,Discipline,Disciplina,Wanga,Wanga,Vitreous Path,,Setite,,?,5,Advanced,,9,MET Storyteller's Guide,,,,,,
Scent of the Beast,Cheiro da Besta,Discipline,Disciplina,Wanga,Wanga,Voice of the Wild,,Setite,,1,1,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Hide from the Hunter's Eyes,Esconder-se dos Olhos do Caçador,Discipline,Disciplina,Wanga,Wanga,Voice of the Wild,,Setite,,1,2,Basic,,3,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Marking the Prey,Marcando a Presa,Discipline,Disciplina,Wanga,Wanga,Voice of the Wild,,Setite,,1,3,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Guding Spirit,Espírito Guia,Discipline,Disciplina,Wanga,Wanga,Voice of the Wild,,Setite,,1,4,Intermediate,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Mantle of the Beast,Manto da Besta,Discipline,Disciplina,Wanga,Wanga,Voice of the Wild,,Setite,,1,5,Advanced,,9,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Fog,Névoa,Discipline,Disciplina,Wanga,Wanga,Weather Control,,Setite,,2,1,Basic,,3,MET Camarilla Guide,,,,,,
Rain or Snow,Chuva ou Neve,Discipline,Disciplina,Wanga,Wanga,Weather Control,,Setite,,2,2,Basic,,3,MET Camarilla Guide,,,,,,
High Winds,Ventos Fortes,Discipline,Disciplina,Wanga,Wanga,Weather Control,,Setite,,2,3,Intermediate,,6,MET Camarilla Guide,,,,,,
Storm,Tempestade,Discipline,Disciplina,Wanga,Wanga,Weather Control,,Setite,,2,4,Intermediate,,6,MET Camarilla Guide,,,,,,
Lightning Strike,Golpe de Relâmpago,Discipline,Disciplina,Wanga,Wanga,Weather Control,,Setite,,2,5,Advanced,,9,MET Camarilla Guide,,,,,,
Amnesia,Amnésia,Flaw,Defeito,Mental,Mentais,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Conspicuous Consumption,Consumo Conspícuo,Flaw,Defeito,Mental,Mentais,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Deep Sleeper,Sono Pesado,Flaw,Defeito,Mental,Mentais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Flashbacks,Flashbacks,Flaw,Defeito,Mental,Mentais,,,,,,,,,-6,MET Storyteller's Guide,,,,,,
Guilt-Wracked,Atormentado pela Culpa,Flaw,Defeito,Mental,Mentais,,,,,,,,,-4,MET Camarilla Guide,,,,,,
Hemetic,Hemético,Flaw,Defeito,Mental,Mentais,,,,,,,,,-4,MET Anarch Guide,,,,,,
Lunacy,Lunatismo,Flaw,Defeito,Mental,Mentais,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Nightmares,Pesadelos,Flaw,Defeito,Mental,Mentais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Phobia,Fobia,Flaw,Defeito,Mental,Mentais,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Prey Exclusion,Exclusão de Presa,Flaw,Defeito,Mental,Mentais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Short Fuse,Pavio Curto,Flaw,Defeito,Mental,Mentais,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Shy,Tímido,Flaw,Defeito,Mental,Mentais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Soft-Hearted,Coração Mole,Flaw,Defeito,Mental,Mentais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Speech Impediment,Impedimento de Fala,Flaw,Defeito,Mental,Mentais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Territorial,Territorial,Flaw,Defeito,Mental,Mentais,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Vengeful,Vingativo,Flaw,Defeito,Mental,Mentais,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Weak-Willed,Vontade Fraca,Flaw,Defeito,Mental,Mentais,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Addiction,Vício,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Bad Sight,Visão Ruim,Flaw,Defeito,Physical,Físicos,,,,,,,,,-1 to -3,Laws of the Night Revised,,,,,,
Blind,Cego,Flaw,Defeito,Physical,Físicos,,,,,,,,,-6,Laws of the Night Revised,,,,,,
Child,Criança,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Deaf,Surdo,Flaw,Defeito,Physical,Físicos,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Deformity,Deformidade,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Disease Carrier,Portador de Doença,Flaw,Defeito,Physical,Físicos,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Disfigured,Desfigurado,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Dulled Bite,Mordida Embotada,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Fangless,Sem Presas,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,MET Anarch Guide,,,,,,
Fifteenth Generation,Décima Quinta Geração,Flaw,Defeito,Physical,Físicos,,,,,,,,,-4,MET Anarch Guide,,,,,,
Flesh of the Corpse,Carne do Cadáver,Flaw,Defeito,Physical,Físicos,,,,,,,,,-5,Laws of the Night Revised,,,,,,
Fourteenth Generation,Décima Quarta Geração,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Fragile Bones,Ossos Frágeis,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,MET Anarch Guide,,,,,,
Glowing Eyes,Olhos Brilhantes,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Infectious Bite,Mordida Infecciosa,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Lame,Manco,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Lazy,Preguiçoso,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,MET Storyteller's Guide,,,,,,
Monstrous,Monstruoso,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Mute,Mudo,Flaw,Defeito,Physical,Físicos,,,,,,,,,-4,Laws of the Night Revised,,,,,,
One Eye,Um Olho Só,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Permanent Fangs,Presas Permanentes,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Permanent Wound,Ferida Permanente,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Short,Baixo,Flaw,Defeito,Physical,Físicos,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Slow Healing,Cura Lenta,Flaw,Defeito,Physical,Físicos,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Smell of the Grave,Cheiro do Túmulo,Flaw,Defeito,Physical,Físicos,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Thin Blood,Sangue Fraco,Flaw,Defeito,Physical,Físicos,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Thin Blood,Sangue Fraco,Flaw,Defeito,Physical,Físicos,,,,,,,,,-4,MET Anarch Guide,,,,,,
Vulnerability to Silver,Vulnerabilidade à Prata,Flaw,Defeito,Physical,Físicos,,,,,,,,,-2,MET Storyteller's Guide,,,,,,
Dark Secret,Segredo Sombrio,Flaw,Defeito,Social,Sociais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Enemy,Inimigo,Flaw,Defeito,Social,Sociais,,,,,,,,,-1 to -5,Laws of the Night Revised,,,,,,
Hunted,Caçado,Flaw,Defeito,Social,Sociais,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Infamous Sire,Progenitor Infame,Flaw,Defeito,Social,Sociais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Mistaken Identity,Identidade Trocada,Flaw,Defeito,Social,Sociais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Probationary Sect Member,Membro em Experiência na Seita,Flaw,Defeito,Social,Sociais,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Sire's Resentment,Ressentimento do Progenitor,Flaw,Defeito,Social,Sociais,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Special Responsibility,Responsabilidade Especial,Flaw,Defeito,Social,Sociais,,,,,,,,,-1,MET Storyteller's Guide,,,,,,
Beacon of the Unholy,Farol do Profano,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Bound,Vinculado,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Can't Cross Running Water,Não Consegue Cruzar Água Corrente,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Cast No Reflection,Não Projeta Reflexo,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Clan Weakness,Fraqueza de Clã,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,MET Anarch Guide,,,,,,
Cold Breeze,Brisa Fria,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-1,MET Camarilla Guide,,,,,,
Cursed,Amaldiçoado,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-1 to -5,Laws of the Night Revised,,,,,,
Dark Fate,Destino Sombrio,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-5,Laws of the Night Revised,,,,,,
Deathsight,Visão da Morte,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Decrepitude,Decrepitude,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-3,MET Anarch Guide,,,,,,
Eerie Presence,Presença Sinistra,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,Laws of the Night Revised,,,,,,
Grip of the Damned,Aperto dos Condenados,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-4,Laws of the Night Revised,,,,,,
Haunted,Assombrado,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Light Sensitive,Sensível à Luz,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-5,Laws of the Night Revised,,,,,,
Lord of the Flies,Senhor das Moscas,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,MET Camarilla Guide,,,,,,
Ravaging Years,Anos Devastadores,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-2,MET Anarch Guide,,,,,,
Repelled by Crosses,Repelido por Cruzes,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-3,Laws of the Night Revised,,,,,,
Repulsed by Garlic,Repelido por Alho,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Superstition,Superstição,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-1 to -7,MET Anarch Guide,,,,,,
Touch of Frost,Toque de Gelo,Flaw,Defeito,Supernatural,Sobrenatural,,,,,,,,,-1,Laws of the Night Revised,,,,,,
Absent-Minded,Distraído,Flaw,Defeito,,,,,,,,,,,,DA Core,,,,,,
Addiction-Medication,Vício em Medicamentos,Flaw,Defeito,,,,,,,,,,,,OWbN Malkavian Packet,,,,,,
Adonai’s Disgrace,Desgraça de Adonai,Flaw,Defeito,,,,,,,,,,,,OWbN Salubri Packet,,,,,,
Ancestral Soil Dependence,Dependência de Solo Ancestral,Flaw,Defeito,,,,,,,,,,,,Clanbook: Tzimisce Revised,,,,,,
Animate Shadow,Sombra Animada,Flaw,Defeito,,,,,,,,,,,,OWbN Abyss Mysticism Packet; OWbN Lasombra Packet,,,,,,
Anosmia,Anosmia,Flaw,Defeito,,,,,,,,,,,,Clanbook: Nosferatu Revised,,,,,,
Arcane Curse,Maldição Arcana,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Archaic,Arcaico,Flaw,Defeito,,,,,,,,,,,,Victorian Age Core,,,,,,
Atrophied Heart,Coração Atrofiado,Flaw,Defeito,,,,,,,,,,,,OWbN Ventrue Packet,,,,,,
Aura of the Wyrm,Aura da Wyrm,Flaw,Defeito,,,,,,,,,,,,Clanbook: Followers of Set Revised,,,,,,
Aura of Typhon,Aura de Tifão,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Bad Liar,Mau Mentiroso,Flaw,Defeito,,,,,,,,,,,,OWbN Ventrue Packet,,,,,,
Banshee-in-Waiting,Banshee em Espera,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodline,,,,,,
Bastard Childe,Prole Bastarda,Flaw,Defeito,,,,,,,,,,,,MET Laws of Elysium,,,,,,
Beast in the Mirror,Besta no Espelho,Flaw,Defeito,,,,,,,,,,,,Guide to the Low Clans,,,,,,
Bestial,Bestial,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Betrayer’s Mark,Marca do Traidor,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Black Sheep,Ovelha Negra,Flaw,Defeito,,,,,,,,,,,,V20 Anarchs Unbound,,,,,,
Blackmailed,Chantageado,Flaw,Defeito,,,,,,,,,,,,Dirty Secrets,,,,,,
Blasphemer Among Heretics,Blasfemo Entre Hereges,Flaw,Defeito,,,,,,,,,,,,DA Cainite Heresy,,,,,,
Blood Hunted,Caçado a Sangue,Flaw,Defeito,,,,,,,,,,,,Guide to the Low Clans; V20 core,,,,,,
Blood Madness,Loucura do Sangue,Flaw,Defeito,,,,,,,,,,,,Libellus Sanguinis 3; DA Veil of Night,,,,,,
Blood Weakness,Fraqueza do Sangue,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodlines,,,,,,
Bloodrot,Podridão do Sangue,Flaw,Defeito,,,,,,,,,,,,OWbN Giovanni Packet,,,,,,
Blunt Fangs,Presas Rombudas,Flaw,Defeito,,,,,,,,,,,,Clanbook: Nosferatu Revised,,,,,,
Body Trail,Rastro de Corpos,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodlines,,,,,,
Botched Presentation,Apresentação Fracassada,Flaw,Defeito,,,,,,,,,,,,Guide to the Camarilla,,,,,,
Bound to the Clan,Vinculado ao Clã,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Bound to the Council,Vinculado ao Conselho,Flaw,Defeito,,,,,,,,,,,,Clanbook: Tremere Revised,,,,,,
Bound to the Earth,Vinculado à Terra,Flaw,Defeito,,,,,,,,,,,,Guide to the High Clans,,,,,,
Brittle Body,Corpo Quebradiço,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodlines,,,,,,
Broken Antitribu,Antitribu Quebrado,Flaw,Defeito,,,,,,,,,,,,OWbN Assamite Antitribu Packet,,,,,,
Bulimia,Bulimia,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Can’t Cross Running Water,Não Consegue Cruzar Água Corrente,Flaw,Defeito,,,,,,,,,,,,Laws of the Night Revised,,,,,,
Cannot Embrace,Não Consegue Abraçar,Flaw,Defeito,,,,,,,,,,,,Faith and Fire,,,,,,
Carrion Comfort,Conforto da Carniça,Flaw,Defeito,,,,,,,,,,,,OWbN Baali Packet,,,,,,
Carrion Presence,Presença de Carniça,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodline,,,,,,
Cassandra’s Curse,Maldição de Cassandra,Flaw,Defeito,,,,,,,,,,,,OWbN Malkavian Packet,,,,,,
Catspaw,Fantoche,Flaw,Defeito,,,,,,,,,,,,V20 core,,,,,,
Censored,Censurado,Flaw,Defeito,,,,,,,,,,,,OWbN Ventrue Packet,,,,,,
Chandala,Chandala,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Chorus,Coro,Flaw,Defeito,,,,,,,,,,,,OWbN Malkavian Packet,,,,,,
Clan Enmity,Inimizade de Clã,Flaw,Defeito,,,,,,,,,,,,V20 core,,,,,,
Cloaked in Shadows,Envolto em Sombras,Flaw,Defeito,,,,,,,,,,,,OWbN Lasombra Packet,,,,,,
Cloistered,Enclausurado,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Color Blindness,Daltonismo,Flaw,Defeito,,,,,,,,,,,,DA Core,,,,,,
Compulsion,Compulsão,Flaw,Defeito,,,,,,,,,,,,DA Core,,,,,,
Confused,Confuso,Flaw,Defeito,,,,,,,,,,,,DA Core,,,,,,
Consumption,Consumo,Flaw,Defeito,,,,,,,,,,,,Clanbook: Tzimisce Revised,,,,,,
Contagion,Contágio,Flaw,Defeito,,,,,,,,,,,,Clanbook: Nosferatu Revised,,,,,,
Contagious,Contagioso,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Contrary Visage,Semblante Contrário,Flaw,Defeito,,,,,,,,,,,,Ebony Kingdoms,,,,,,
Corrupt Embrace,Abraço Corrupto,Flaw,Defeito,,,,,,,,,,,,Ebony Kingdoms,,,,,,
Cryptophage,Criptófago,Flaw,Defeito,,,,,,,,,,,,DA Road of Heaven,,,,,,
Cynic,Cínico,Flaw,Defeito,,,,,,,,,,,,DA Cainite Heresy,,,,,,
Dangerous Bias,Preconceito Perigoso,Flaw,Defeito,,,,,,,,,,,,Victorian Age Core,,,,,,
Dangerous Secret,Segredo Perigoso,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Dark Aura,Aura Sombria,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodline,,,,,,
Dead Inside,Morto por Dentro,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Clans,,,,,,
Death Wish,Desejo de Morte,Flaw,Defeito,,,,,,,,,,,,MET Laws of Elysium,,,,,,
Death’s Reflection,Reflexo da Morte,Flaw,Defeito,,,,,,,,,,,,Clanbook: Lasombra Revised,,,,,,
Degenerate,Degenerado,Flaw,Defeito,,,,,,,,,,,,Guide to the High Clans,,,,,,
Demesure,Descomedimento,Flaw,Defeito,,,,,,,,,,,,Libellus Sanguinis 2,,,,,,
Demon Plagued,Atormentado por Demônios,Flaw,Defeito,,,,,,,,,,,,Dirty Secrets,,,,,,
Demon-Hounded,Perseguido por Demônios,Flaw,Defeito,,,,,,,,,,,,DA Core; DAV20 Core,,,,,,
Devil’s Mark,Marca do Diabo,Flaw,Defeito,,,,,,,,,,,,Sin of the Blood,,,,,,
Diseased,Doente,Flaw,Defeito,,,,,,,,,,,,Faith and Fire,,,,,,
Disgrace to the Blood,Desonra ao Sangue,Flaw,Defeito,,,,,,,,,,,,Guide to the High Clans; V20 core,,,,,,
Disgraced,Desonrado,Flaw,Defeito,,,,,,,,,,,,OWbN Assamite Antitribu Packet,,,,,,
Disparaged,Desprezado,Flaw,Defeito,,,,,,,,,,,,Libellus Sanguinis 2,,,,,,
Double Betrayer,Duplo Traidor,Flaw,Defeito,,,,,,,,,,,,Clanbook: Tremere Revised,,,,,,
Dreadful Mara,Mara Terrível,Flaw,Defeito,,,,,,,,,,,,V20 Lore of the Bloodlines,,,,,,
Driving Goal,Objetivo Motivador,Flaw,Defeito,,,,,,,,,,,,DA Core,,,,,,
Earth-Bound,Preso à Terra,Flaw,Defeito,,,,,,,,,,,,Ebony Kingdoms,,,,,,
Easily Overcome,Facilmente Dominado,Flaw,Defeito,,,,,,,,,,,,OWbN Malkavian Packet,,,,,,
Echoes,Ecos,Flaw,Defeito,,,,,,,,,,,,OWbN Assamite Antitribu Packet,,,,,,
Emotional Isolation,Isolamento Emocional,Flaw,Defeito,,,,,,,,,,,,MET Laws of Elysium,,,,,,
Enemy Brood,Ninhada Inimiga,Flaw,Defeito,,,,,,,,,,,,Clanbook: Nosferatu Revised,,,,,,
Enmity of Shadows,Inimizade das Sombras,Flaw,Defeito,,,,,,,,,,,,OWbN Lasombra Packet,,,,,,
Ennui,Tédio Existencial,Flaw,Defeito,,,,,,,,,,,,MET Laws of Elysium,,,,,,
Enraptured by Beauty,Enlevado pela Beleza,Flaw,Defeito,,,,,,,,,,,,Guide to the High Clans,,,,,,
Escaped Target,Alvo Escapado,Flaw,Defeito,,,,,,,,,,,,V20 core,,,,,,
Ethical Prohibition,Proibição Ética,Flaw,Defeito,,,,,,,,,,,,DAV20 Core,,,,,,
